onset	duration
0.85	1
7.351	1
13.351	1
17.352	1
22.852	1
26.352	1
30.852	1
36.353	1
41.853	1
48.854	1
52.854	1
56.354	1
60.854	1
64.855	1
68.855	1
72.855	1
78.356	1
82.356	1
85.856	1
93.357	1
97.357	1
100.857	1
108.358	1
113.858	1
118.858	1
123.359	1
130.359	1
134.359	1
138.36	1
143.86	1
147.86	1
153.361	1
158.861	1
162.861	1
169.862	1
173.362	1
180.863	1
184.363	1
190.363	1
195.863	1
201.364	1
205.364	1
208.865	1
213.365	1
217.365	1
223.866	1
228.366	1
232.366	1
236.366	1
239.866	1
244.367	1
248.367	1
252.367	1
256.368	1
259.868	1
265.868	1
271.368	1
275.369	1
279.369	1
283.369	1
322.872	1
326.872	1
332.373	1
339.373	1
343.373	1
347.374	1
352.875	1
356.875	1
363.875	1
369.375	1
372.876	1
378.376	1
385.876	1
389.877	1
395.377	1
398.877	1
406.378	1
411.878	1
415.878	1
421.379	1
425.379	1
429.379	1
434.88	1
438.88	1
442.38	1
447.881	1
454.881	1
460.882	1
464.882	1
468.382	1
473.882	1
478.383	1
482.383	1
487.383	1
494.884	1
500.384	1
507.385	1
514.385	1
519.885	1
525.386	1
529.386	1
534.387	1
540.387	1
545.887	1
550.888	1
555.388	1
562.388	1
565.889	1
570.389	1
574.389	1
578.389	1
582.39	1
586.39	1
591.89	1
597.391	1
602.891	1
609.892	1
613.892	1
620.892	1
627.893	1
