onset	duration
0.841	1
5.842	1
10.342	1
15.843	1
21.343	1
25.343	1
30.843	1
36.344	1
43.344	1
48.845	1
55.845	1
61.346	1
66.346	1
72.346	1
79.347	1
82.847	1
87.347	1
91.348	1
95.348	1
100.848	1
105.849	1
111.849	1
115.349	1
119.85	1
125.35	1
130.85	1
135.851	1
140.351	1
144.351	1
148.352	1
152.352	1
156.352	1
160.352	1
163.853	1
168.353	1
172.353	1
177.854	1
181.854	1
185.354	1
192.855	1
198.355	1
203.355	1
209.356	1
214.856	1
220.357	1
224.357	1
229.357	1
235.358	1
242.358	1
246.358	1
250.359	1
255.859	1
261.359	1
264.86	1
272.36	1
276.36	1
280.361	1
284.361	1
287.861	1
292.361	1
330.364	1
337.364	1
344.365	1
351.365	1
355.366	1
362.366	1
369.367	1
373.367	1
379.867	1
385.868	1
391.368	1
395.368	1
400.869	1
404.869	1
410.369	1
414.37	1
419.87	1
425.37	1
429.371	1
436.371	1
441.871	1
448.872	1
455.372	1
460.873	1
465.373	1
470.373	1
474.874	1
480.374	1
485.874	1
489.875	1
494.875	1
499.375	1
503.376	1
507.376	1
511.376	1
516.377	1
520.877	1
526.377	1
530.377	1
534.378	1
538.378	1
545.378	1
550.879	1
557.879	1
561.38	1
566.88	1
571.38	1
576.381	1
580.881	1
584.381	1
590.381	1
594.382	1
598.382	1
602.382	1
607.882	1
613.383	1
616.883	1
622.883	1
627.884	1
632.384	1
