onset	duration
0.852	1
4.352	1
10.352	1
15.853	1
19.353	1
26.853	1
30.853	1
37.854	1
42.854	1
48.355	1
54.355	1
60.856	1
65.356	1
70.856	1
74.357	1
80.357	1
85.857	1
91.358	1
96.858	1
102.358	1
107.359	1
113.359	1
118.359	1
124.36	1
129.86	1
133.861	1
140.861	1
144.861	1
150.362	1
157.362	1
164.363	1
168.363	1
175.363	1
181.864	1
186.364	1
190.364	1
197.365	1
204.365	1
209.866	1
213.866	1
217.866	1
221.866	1
225.867	1
230.867	1
238.368	1
242.368	1
246.368	1
251.868	1
255.869	1
259.369	1
265.369	1
270.87	1
277.37	1
283.371	1
287.371	1
292.871	1
296.872	1
302.372	1
309.372	1
316.373	1
357.375	1
362.876	1
366.876	1
372.377	1
377.877	1
381.377	1
387.377	1
392.878	1
396.878	1
402.378	1
406.379	1
411.879	1
415.88	1
421.38	1
425.38	1
432.38	1
435.881	1
440.381	1
444.381	1
449.882	1
456.882	1
463.883	1
467.883	1
473.383	1
477.384	1
481.384	1
484.884	1
492.385	1
496.385	1
500.385	1
503.885	1
510.886	1
516.886	1
520.387	1
524.887	1
530.387	1
534.388	1
539.888	1
543.888	1
549.389	1
553.389	1
557.389	1
561.389	1
566.89	1
570.39	1
576.39	1
580.391	1
583.891	1
590.891	1
595.392	1
600.892	1
604.892	1
611.393	1
618.893	1
625.894	1
629.894	1
636.395	1
642.395	1
646.395	1
651.396	1
