onset	duration
0.851	1
4.852	1
9.852	1
13.852	1
21.353	1
28.353	1
35.354	1
39.354	1
46.354	1
50.355	1
55.355	1
61.355	1
66.856	1
72.356	1
77.357	1
81.857	1
87.357	1
94.358	1
98.358	1
103.858	1
109.359	1
114.859	1
120.359	1
124.36	1
129.86	1
133.36	1
137.861	1
141.861	1
145.361	1
150.861	1
158.362	1
165.362	1
170.863	1
174.363	1
181.864	1
185.864	1
189.864	1
193.864	1
200.865	1
206.365	1
209.866	1
215.866	1
221.366	1
225.367	1
230.867	1
234.867	1
238.867	1
243.868	1
251.368	1
258.369	1
262.369	1
269.37	1
273.37	1
277.37	1
282.37	1
288.371	1
293.871	1
297.871	1
301.872	1
305.372	1
343.875	1
347.875	1
354.875	1
359.876	1
367.376	1
371.376	1
376.877	1
382.377	1
385.877	1
391.378	1
397.378	1
401.378	1
405.379	1
409.379	1
413.379	1
416.879	1
421.38	1
426.88	1
433.881	1
437.881	1
444.881	1
448.882	1
452.882	1
456.382	1
462.382	1
466.383	1
470.383	1
474.383	1
478.384	1
485.384	1
489.384	1
492.885	1
498.885	1
504.385	1
508.386	1
513.886	1
519.386	1
522.887	1
527.387	1
531.387	1
538.388	1
543.888	1
547.388	1
551.389	1
555.889	1
559.889	1
563.889	1
567.89	1
571.89	1
575.39	1
580.891	1
586.891	1
592.391	1
596.392	1
601.892	1
605.892	1
609.393	1
615.393	1
622.393	1
629.394	1
