onset	duration
0.855	1
4.855	1
10.355	1
15.356	1
22.856	1
28.357	1
33.857	1
37.857	1
44.358	1
50.358	1
55.859	1
61.359	1
66.859	1
73.86	1
79.36	1
82.86	1
88.361	1
95.861	1
99.862	1
103.862	1
109.362	1
116.362	1
120.363	1
127.363	1
130.864	1
136.864	1
142.364	1
147.865	1
151.865	1
157.365	1
164.366	1
170.866	1
175.367	1
178.867	1
186.367	1
191.868	1
197.368	1
201.368	1
206.369	1
211.869	1
215.869	1
223.37	1
226.87	1
231.37	1
235.371	1
240.871	1
247.872	1
254.872	1
260.372	1
264.373	1
269.373	1
273.873	1
280.874	1
286.374	1
290.374	1
295.875	1
299.875	1
303.875	1
309.376	1
313.376	1
352.879	1
359.379	1
363.879	1
370.38	1
374.38	1
378.88	1
382.881	1
386.881	1
393.881	1
397.382	1
403.382	1
410.382	1
417.384	1
424.383	1
428.384	1
433.884	1
439.384	1
443.385	1
447.385	1
454.385	1
461.386	1
466.886	1
470.886	1
477.888	1
483.387	1
488.388	1
492.888	1
499.889	1
506.889	1
510.389	1
515.89	1
520.39	1
524.39	1
528.39	1
532.391	1
539.391	1
545.892	1
549.892	1
554.392	1
561.393	1
565.393	1
572.394	1
577.894	1
581.394	1
588.895	1
592.895	1
596.895	1
600.895	1
604.396	1
610.396	1
615.896	1
622.897	1
629.397	1
633.898	1
639.398	1
643.398	1
647.399	1
652.899	1
659.899	1
665.4	1
