onset	duration
0.85	1
4.851	1
8.851	1
12.351	1
19.852	1
25.353	1
29.352	1
34.852	1
38.853	1
44.353	1
48.353	1
52.354	1
57.854	1
64.854	1
70.355	1
74.355	1
81.356	1
85.356	1
89.356	1
95.857	1
100.357	1
106.857	1
110.858	1
115.358	1
120.858	1
127.359	1
131.859	1
135.859	1
142.86	1
146.86	1
152.36	1
159.361	1
163.361	1
167.361	1
174.362	1
178.362	1
182.362	1
187.863	1
191.863	1
198.363	1
205.864	1
210.864	1
215.365	1
218.865	1
223.365	1
227.365	1
231.366	1
236.366	1
243.367	1
248.867	1
254.867	1
258.868	1
265.868	1
272.369	1
279.869	1
283.869	1
287.87	1
291.87	1
297.37	1
302.871	1
343.873	1
347.874	1
354.874	1
361.375	1
368.875	1
372.875	1
376.376	1
380.876	1
384.876	1
388.876	1
392.877	1
396.877	1
402.377	1
406.378	1
413.378	1
417.378	1
421.379	1
428.379	1
432.379	1
437.88	1
442.88	1
447.38	1
452.881	1
458.381	1
464.882	1
472.382	1
479.383	1
484.883	1
488.883	1
495.884	1
500.884	1
506.884	1
512.385	1
515.885	1
523.386	1
528.886	1
534.386	1
537.887	1
541.887	1
546.387	1
551.887	1
557.388	1
562.388	1
569.889	1
576.889	1
580.889	1
586.39	1
590.39	1
593.89	1
601.391	1
605.391	1
609.391	1
614.392	1
620.392	1
625.392	1
629.893	1
633.893	1
637.893	1
641.893	1
645.894	1
